id,media_id,title,type,release_year,runtime,production_countries
446,tm88313,Queen of the Amazons,MOVIE,1947,61,['US']
447,tm137238,Reckless Decision,MOVIE,1933,67,['US']
448,tm6772,Who Killed Doc Robbin?,MOVIE,1948,55,['US']
449,tm67973,Bulldog Drummond Escapes,MOVIE,1937,67,['US']
450,tm64949,State Department: File 649,MOVIE,1949,87,['US']
451,tm163511,Paradise in Harlem,MOVIE,1939,85,['US']
452,tm89198,Danger Street,MOVIE,1947,68,['US']
453,tm113154,The House of Secrets,MOVIE,1936,70,['US']
454,tm215295,Swamp Fire,MOVIE,1946,69,['US']
455,tm83828,The House Across the Bay,MOVIE,1940,88,['US']
456,tm91085,Behind Green Lights,MOVIE,1946,64,['US']
457,tm81236,Hidden Gold,MOVIE,1940,60,['US']
458,tm163117,Straight Shooter,MOVIE,1939,54,['US']
459,tm224003,Sons of New Mexico,MOVIE,1949,71,['US']
460,tm75894,Little Men,MOVIE,1940,84,['US']
461,tm95965,The Magnificent Rogue,MOVIE,1946,74,['US']
462,tm8273,The Extra Girl,MOVIE,1923,69,['US']
463,tm16763,Her Favorite Patient,MOVIE,1945,72,['US']
464,tm156476,Sunset Range,MOVIE,1935,60,['US']
465,tm2759,The Garden of Eden,MOVIE,1928,78,['US']
466,tm106873,There's Always Tomorrow,MOVIE,1934,86,['US']
467,tm83487,Dick Tracy vs. Cueball,MOVIE,1946,62,['US']
468,tm3367,Gambler's Choice,MOVIE,1944,66,['US']
469,tm16252,The White Gorilla,MOVIE,1945,62,['US']
470,tm48923,Behind Office Doors,MOVIE,1931,82,['US']
471,tm1583,365 Nights in Hollywood,MOVIE,1934,77,['US']
472,tm116723,Murder with Pictures,MOVIE,1936,69,['US']
473,tm99134,Little Men,MOVIE,1934,72,['US']
474,tm1540,A Romance of Happy Valley,MOVIE,1919,76,['US']
475,tm153674,In Old Caliente,MOVIE,1939,54,['US']
476,tm89635,Dick Tracy's Dilemma,MOVIE,1947,60,['US']
477,tm134252,Tomorrow at Seven,MOVIE,1933,62,['US']
478,tm114975,August Week End,MOVIE,1936,62,['US']
479,tm76878,Boys of the City,MOVIE,1940,68,['US']
480,tm89134,The Gunman From Bodie,MOVIE,1941,62,['US']
481,tm89134,The Gunman From Bodie,MOVIE,1941,62,['US']
482,tm206809,Dr. Christian Meets the Women,MOVIE,1940,68,['US']
483,tm83660,Colonel Effingham's Raid,MOVIE,1946,72,['US']
484,tm4564,Dangerous Passage,MOVIE,1944,60,['US']
485,tm112173,The President's Mystery,MOVIE,1936,80,['US']
486,tm68321,Brothers of the West,MOVIE,1937,58,['US']
487,tm138425,My Lady of Whims,MOVIE,1925,59,['US']
488,tm220934,Riddle Ranch,MOVIE,1935,63,['US']
489,tm82785,In Old Cheyenne,MOVIE,1941,58,['US']
490,tm210833,West of the Law,MOVIE,1942,60,['US']
491,tm67650,The Shadow Strikes,MOVIE,1937,62,['US']
492,tm161739,Lying Lips,MOVIE,1939,80,['US']
493,tm76300,Three Men From Texas,MOVIE,1940,76,['US']
494,tm77997,Bowery Blitzkrieg,MOVIE,1941,62,['US']
495,tm8358,Merry-Go-Round,MOVIE,1923,110,['US']
496,tm89670,That Brennan Girl,MOVIE,1946,95,['US']
497,tm160235,The Mystery of Mr. Wong,MOVIE,1939,68,['US']
498,tm73029,Smart Alecks,MOVIE,1942,67,['US']
499,tm143579,The Sphinx,MOVIE,1933,64,['US']
500,tm65608,Gunsmoke Ranch,MOVIE,1937,56,['US']
501,tm157770,The Girl Who Came Back,MOVIE,1935,65,['US']
502,tm65314,The Blazing Sun,MOVIE,1950,69,['US']
503,tm5708,International Crime,MOVIE,1938,62,['US']
504,tm64479,The Green Promise,MOVIE,1949,93,['US']
505,tm96331,La Cucaracha,MOVIE,1934,20,['US']
506,tm75517,The Ranger and the Lady,MOVIE,1940,52,['US']
507,tm17827,From the Manger to the Cross,MOVIE,1912,71,['US']
508,tm160501,The Last of the Clintons,MOVIE,1935,59,['US']
509,tm67883,Let's Get Tough,MOVIE,1942,62,['US']
510,tm71405,South of Santa Fe,MOVIE,1942,53,['US']
511,tm82126,In Old Colorado,MOVIE,1941,66,['US']
512,tm99015,Flirting with Danger,MOVIE,1934,62,['US']
513,tm222540,Texas Jack,MOVIE,1935,55,['US']
514,tm78061,The Married Virgin,MOVIE,1918,71,['US']
515,tm73642,Klondike Fury,MOVIE,1942,68,['US']
516,tm114757,Lucky Terror,MOVIE,1936,61,['US']
517,tm107295,Girls in Chains,MOVIE,1943,75,['US']
518,tm155581,Wolf Call,MOVIE,1939,62,['US']
519,tm2602,When the Lights Go On Again,MOVIE,1944,74,['US']
520,tm35425,Dixiana,MOVIE,1930,100,['US']
521,tm126636,The Love Light,MOVIE,1921,89,['US']
522,tm64108,Young Dynamite,MOVIE,1937,57,['US']
523,tm265850,Madame Behave,MOVIE,1925,55,['US']
524,tm81686,Desperate Cargo,MOVIE,1941,67,['US']
525,tm17733,Diary of a Sergeant,MOVIE,1945,22,['US']
526,tm71435,Sunset Serenade,MOVIE,1942,60,['US']
527,tm166891,Paradise Canyon,MOVIE,1935,52,['US']
528,tm203864,My Dog Shep,MOVIE,1946,62,['US']
529,tm122861,Beau Revel,MOVIE,1921,69,['US']
530,tm136802,In the Money,MOVIE,1933,66,['US']
531,tm117282,The Underdog,MOVIE,1943,65,['US']
532,tm165975,Rainbow Valley,MOVIE,1935,52,['US']
533,tm42065,Paradise Island,MOVIE,1930,68,['US']
534,tm18938,Danny Boy,MOVIE,1945,64,['US']
535,tm102295,Crimson Romance,MOVIE,1934,71,['US']
536,tm7096,Little Tough Guy,MOVIE,1938,86,['US']
537,tm53571,Kept Husbands,MOVIE,1931,76,['US']
538,tm112135,Beware Of Ladies,MOVIE,1936,64,['US']
539,tm411555,Silks and Saddles,MOVIE,1929,58,['US']
540,tm66342,Headline Crasher,MOVIE,1937,58,['US']
541,tm113984,Minesweeper,MOVIE,1943,67,['US']
542,tm5757,Young Romance,MOVIE,1915,59,['US']
543,tm160749,Range War,MOVIE,1939,65,['US']
544,tm141675,The World Gone Mad,MOVIE,1933,80,['US']
545,tm89270,Sepia Cinderella,MOVIE,1947,75,['US']
546,tm4767,The Hairy Ape,MOVIE,1944,92,['US']
547,tm115067,Hearts in Bondage,MOVIE,1936,72,['US']
548,tm133581,The Phantom Broadcast,MOVIE,1933,72,['US']
549,tm3607,Belle of the Yukon,MOVIE,1944,83,['US']
550,tm37636,Danger Lights,MOVIE,1930,74,['US']
551,tm85128,Rolling Home,MOVIE,1946,71,['US']
552,tm159343,Renegade Trail,MOVIE,1939,58,['US']
553,tm4292,Tombstone Canyon,MOVIE,1932,62,['US']
554,tm15807,The Stilwell Road,MOVIE,1945,51,['US']
555,tm21304,The Love of Sunya,MOVIE,1927,78,['US']
556,tm69859,East Side Kids,MOVIE,1940,62,['US']
557,tm5036,Panhandle,MOVIE,1948,85,['US']
558,tm264745,Clancy Street Boys,MOVIE,1943,66,['US']
559,tm138333,The Return of Casey Jones,MOVIE,1933,61,['US']
560,tm455755,The Eye of Envy,MOVIE,1917,73,['US']
561,tm8013,Barefoot Boy,MOVIE,1938,63,['US']
562,tm68754,Kermit Maynard Collection (Whistling Bullets,MOVIE,1937,57,['US']
563,tm83399,Flying Wild,MOVIE,1941,64,['US']
564,tm87553,Let's Go Collegiate,MOVIE,1941,62,['US']
565,tm87258,Curley,MOVIE,1947,53,['US']
566,tm88194,People Are Funny,MOVIE,1946,93,['US']
567,tm361370,Men of the Plains,MOVIE,1936,62,['US']
568,tm117608,The Law Rides Again,MOVIE,1943,58,['US']
569,tm59758,The Pilgrimage Play,MOVIE,1949,92,['US']
570,tm96193,The Shadow Returns,MOVIE,1946,61,['US']
571,tm4659,Million Dollar Kid,MOVIE,1944,65,['US']
572,tm6860,Held For Ransom,MOVIE,1938,59,['US']
573,tm70886,They Raid by Night,MOVIE,1942,73,['US']
574,tm139017,By Appointment Only,MOVIE,1933,67,['US']
575,tm81690,Double Cross,MOVIE,1941,61,['US']
576,tm134555,The Thundering Herd,MOVIE,1933,56,['US']
577,tm82656,Lost Canyon,MOVIE,1942,61,['US']
578,tm139291,The Big Chance,MOVIE,1933,62,['US']
579,tm115977,Song of Texas,MOVIE,1943,53,['US']
580,tm82417,The Dawn Express,MOVIE,1942,62,['US']
581,tm79594,Down Texas Way,MOVIE,1942,57,['US']
582,tm406498,Nam Iruvar,MOVIE,1947,153,['IN']
583,tm156380,Streamline Express,MOVIE,1935,71,['US']
584,tm65315,"Come on, Cowboys",MOVIE,1937,58,['US']
585,tm63953,Yodelin' Kid from Pine Ridge,MOVIE,1937,60,['US']
586,tm86670,For You I Die,MOVIE,1947,76,['US']
587,tm99611,Palooka,MOVIE,1934,86,['US']
588,tm800556,Crashin' Broadway,MOVIE,1932,59,['US']
589,tm806832,Fighting Fury,MOVIE,1924,61,['US']
590,tm144977,Cobra,MOVIE,1925,76,['US']
591,tm67012,Bill Cracks Down,MOVIE,1937,61,['US']
592,tm8533,The Duke Is Tops,MOVIE,1938,63,['US']
593,tm162314,Back Door to Heaven,MOVIE,1939,85,['US']
594,tm42447,Half Shot at Sunrise,MOVIE,1930,78,['US']
595,tm3546,The Drifter,MOVIE,1932,71,['US']
596,tm55601,Fighting Caravans,MOVIE,1931,92,['US']
597,tm110129,Dancing Pirate,MOVIE,1936,83,['US']
598,tm66992,Omoo-Omoo the Shark God,MOVIE,1949,58,['US']
599,tm134003,The Flaming Signal,MOVIE,1933,64,['US']
600,tm79348,The Bashful Bachelor,MOVIE,1942,78,['US']
601,tm70500,Texas to Bataan,MOVIE,1942,56,['US']
602,tm78078,M'Liss,MOVIE,1918,73,['US']
603,tm265855,Riding for Life,MOVIE,1925,60,['US']
604,tm4533,I'm from Arkansas,MOVIE,1944,70,['US']
605,tm160505,Southward Ho,MOVIE,1939,58,['US']
606,tm117298,Idaho,MOVIE,1943,70,['US']
607,tm221846,Colorado Kid,MOVIE,1937,56,['US']
608,tm159380,The Real Glory,MOVIE,1939,96,['US']
609,tm83262,Queen of the Yukon,MOVIE,1940,73,['US']
610,tm139223,Jaws of Justice,MOVIE,1933,58,['US']
611,tm264751,Spotlight Scandals,MOVIE,1943,71,['US']
612,tm209470,Rainbow Ranch,MOVIE,1933,55,['US']
613,tm82509,Jesse James at Bay,MOVIE,1941,56,['US']
614,tm54027,The Lady Refuses,MOVIE,1931,72,['US']
615,tm63895,The Royal Bed,MOVIE,1931,75,['US']
616,tm76783,Billy the Kid Trapped,MOVIE,1942,55,['US']
617,tm88481,Big Town After Dark,MOVIE,1947,69,['US']
618,tm800789,Badge of Honor,MOVIE,1934,68,['US']
619,tm63278,Manhattan Merry-Go-Round,MOVIE,1937,89,['US']
620,tm5043,"Parole, Inc.",MOVIE,1948,71,['US']
621,tm119299,Cattle Stampede,MOVIE,1943,57,['US']
622,tm84443,Hold That Woman!,MOVIE,1940,67,['US']
623,tm145525,Diamond Trail,MOVIE,1932,58,['US']
624,tm67989,Born to the West,MOVIE,1937,59,['US']
625,tm217952,Trail to San Antone,MOVIE,1947,54,['US']
626,tm69878,Dreaming Out Loud,MOVIE,1940,81,['US']
627,tm5082,Law of the North,MOVIE,1932,55,['US']
628,tm82254,Beware,MOVIE,1946,54,['US']
629,tm5364,Sinners in Paradise,MOVIE,1938,65,['US']
630,tm4308,Mason of the Mounted,MOVIE,1932,58,['US']
631,tm85443,Pirates on Horseback,MOVIE,1941,69,['US']
632,tm68340,Secret Valley,MOVIE,1937,60,['US']
633,tm89643,Wrangler's Roost,MOVIE,1941,57,['US']
634,tm5995,The Racketeer,MOVIE,1929,66,['US']
635,tm70213,Wildcat,MOVIE,1942,70,['US']
636,tm3623,Lights of Old Santa Fe,MOVIE,1944,78,['US']
637,tm59962,Rim of the Canyon,MOVIE,1949,70,['US']
638,tm6281,Shine On Harvest Moon,MOVIE,1938,54,['US']
639,tm207959,Devil's Playground,MOVIE,1937,74,['US']
640,tm8320,Crashing Through Danger,MOVIE,1938,61,['US']
641,tm1733,Adventure in Iraq,MOVIE,1943,65,['US']
642,tm15309,The Phantom of 42nd Street,MOVIE,1945,58,['US']
643,tm63754,Wallaby Jim of the Islands,MOVIE,1937,61,['US']
644,tm19501,No Man's Law,MOVIE,1927,54,['US']
645,tm111597,Death Valley Rangers,MOVIE,1943,59,['US']
646,tm67963,Boots and Saddles,MOVIE,1937,58,['US']
647,tm131498,Ella Cinders,MOVIE,1926,75,['US']
648,tm111881,Fast Bullets,MOVIE,1936,58,['US']
649,tm60500,The Cowboy and the Indians,MOVIE,1949,68,['US']
650,tm783343,Tracy the Outlaw,MOVIE,1928,69,['US']
651,tm110713,Racing Blood,MOVIE,1936,61,['US']
652,tm10026,The Devil's Party,MOVIE,1938,65,['US']
653,tm3424,Tunisian Victory,MOVIE,1944,75,['US']
654,tm7249,Prison Break,MOVIE,1938,72,['US']
655,tm72149,The Light of Western Stars,MOVIE,1940,64,['US']
656,tm79758,Emergency Landing,MOVIE,1941,64,['US']
657,tm88616,Heartbeat,MOVIE,1946,102,['US']
658,tm204335,Miss Polly,MOVIE,1941,45,['US']
659,tm162163,Buried Alive,MOVIE,1939,62,['US']
660,tm4631,The Gay Ranchero,MOVIE,1948,72,['US']
661,tm42148,Party Girl,MOVIE,1930,67,['US']
662,tm3649,Lady in the Death House,MOVIE,1944,56,['US']
663,tm4290,They Never Come Back,MOVIE,1932,64,['US']
664,tm160564,The Law of 45's,MOVIE,1935,57,['US']
665,tm218580,Molly and Me,MOVIE,1945,77,['US']
666,tm59548,The Judge,MOVIE,1949,69,['US']
667,tm69821,The Mystery of the Hooded Horsemen,MOVIE,1937,60,['US']
668,tm140832,Shore Leave,MOVIE,1925,93,['US']
669,tm7563,Wives Under Suspicion,MOVIE,1938,69,['US']
670,tm78029,Cheers For Miss Bishop,MOVIE,1941,95,['US']
671,tm5168,Nabonga,MOVIE,1944,75,['US']
672,tm321790,Untamed Fury,MOVIE,1947,60,['US']
673,tm582037,Ye Shang Hai,MOVIE,1941,62,[]
674,tm264507,Sofia,MOVIE,1948,82,['US']
675,tm137298,Damaged Lives,MOVIE,1933,61,"['CA', 'US']"
676,tm96819,The Lawless Frontier,MOVIE,1934,59,['US']
677,tm111987,Black Gold,MOVIE,1936,57,['US']
678,tm116752,West of Nevada,MOVIE,1936,57,['US']
679,tm9887,The Painted Trail,MOVIE,1938,51,['US']
680,tm162351,Convention Girl,MOVIE,1935,66,['US']
681,tm156679,Skull and Crown,MOVIE,1935,56,['US']
682,tm3492,Unholy Love,MOVIE,1932,75,['US']
683,tm5357,Six Shootin' Sheriff,MOVIE,1938,59,['US']
684,tm100070,Lost in the Stratosphere,MOVIE,1934,64,['US']
685,tm108499,Frontier Justice,MOVIE,1936,58,['US']
686,tm91554,The Road to Hollywood,MOVIE,1947,56,['US']
687,tm4151,Sonora Stagecoach,MOVIE,1944,61,['US']
688,tm8890,Phantom Ranger,MOVIE,1938,53,['US']
689,tm108374,Devil Riders,MOVIE,1943,56,['US']
690,tm856913,Ridin' On,MOVIE,1936,56,['US']
691,tm116863,The Old Corral,MOVIE,1936,54,['US']
692,tm1925,The Affairs of Anatol,MOVIE,1921,117,['US']
693,tm164289,Hong Kong Nights,MOVIE,1935,58,['US']
694,tm155716,Heroes in Blue,MOVIE,1939,61,['US']
695,tm4340,Career Girl,MOVIE,1944,69,['US']
696,tm264793,Fugitive of the Plains,MOVIE,1943,56,['US']
697,tm62442,Public Cowboy No. 1,MOVIE,1937,54,['US']
698,tm77416,Romance on the Range,MOVIE,1942,63,['US']
699,tm192453,Sky Racket,MOVIE,1937,63,['US']
700,tm60311,Daughter of the West,MOVIE,1949,77,['US']
701,tm66409,Riders of the Rockies,MOVIE,1937,56,['US']
702,tm5380,The Singing Cowgirl,MOVIE,1938,59,['US']
703,tm240541,Tough Kid,MOVIE,1938,59,['US']
704,tm64651,Heroes of the Alamo,MOVIE,1937,75,['US']
705,tm4472,Flames,MOVIE,1932,63,['US']
706,tm808847,Code of Honor,MOVIE,1930,55,['US']
707,tm80023,Man from Cheyenne,MOVIE,1942,60,['US']
708,tm67318,Boy of the Streets,MOVIE,1938,76,['US']
709,tm111550,Tornado,MOVIE,1943,83,['US']
710,tm63972,The Great Dan Patch,MOVIE,1949,94,['US']
711,tm111459,Postal Inspector,MOVIE,1936,58,['US']
712,tm15017,The Missing Corpse,MOVIE,1945,62,['US']
713,tm114230,Ghost-Town Gold,MOVIE,1936,55,['US']
714,tm153146,Frontier Pony Express,MOVIE,1939,58,['US']
715,tm68948,All Over Town,MOVIE,1937,63,['US']
716,tm210313,Guilty of Treason,MOVIE,1950,86,['US']
717,tm36315,The Silver Horde,MOVIE,1930,75,['US']
718,tm52843,Clearing the Range,MOVIE,1931,61,['US']
719,tm66674,Dynamite,MOVIE,1949,68,['US']
720,tm137955,Broken Dreams,MOVIE,1933,68,['US']
721,tm66674,Dynamite,MOVIE,1949,68,['US']
722,tm154572,Mr. Wong in Chinatown,MOVIE,1939,71,['US']
723,tm137955,Broken Dreams,MOVIE,1933,68,['US']
724,tm264908,Murder on Lenox Avenue,MOVIE,1941,65,['US']
725,tm112226,The Mandarin Mystery,MOVIE,1936,66,['US']
726,tm87987,Stagecoach to Denver,MOVIE,1946,54,['US']
727,tm227367,Ferocious Pal,MOVIE,1934,50,['US']
728,tm117481,Caryl of the Mountains,MOVIE,1936,68,['US']
729,tm265186,Invisible Enemy,MOVIE,1938,66,['US']
730,tm217845,Port of Hate,MOVIE,1939,56,['US']
731,tm5516,"Texas, Brooklyn & Heaven",MOVIE,1948,76,['US']
732,tm686160,Peculiar Pets,MOVIE,1921,47,[]
733,tm192452,The Silver Trail,MOVIE,1937,58,['US']
734,tm309343,Custer's Last Stand,MOVIE,1936,84,['GB']
735,tm7748,The Phantom in the House,MOVIE,1929,64,['US']
736,tm66502,Paradise Isle,MOVIE,1937,73,['US']
737,tm71213,Inside the Law,MOVIE,1942,62,['US']
738,tm83885,I Take This Oath,MOVIE,1940,67,['US']
739,tm154547,Death Rides the Range,MOVIE,1939,58,['US']
740,tm94763,"It's a Joke, Son!",MOVIE,1947,63,['US']
741,tm89877,Saddle Mountain Roundup,MOVIE,1941,59,['US']
742,tm75512,The Range Busters,MOVIE,1940,56,['US']
743,tm114203,"Go-Get-'Em, Haines",MOVIE,1936,63,['US']
744,tm106069,Fighting to Live,MOVIE,1934,60,['US']
745,tm82637,The Kid's Last Ride,MOVIE,1941,55,['US']
746,tm6570,The Vicious Circle,MOVIE,1948,77,['US']
747,tm5717,Adventures of Gallant Bess,MOVIE,1948,71,['US']
748,tm161091,What Price Crime,MOVIE,1935,64,['US']
749,tm344882,Slow as Lightning,MOVIE,1923,57,['US']
750,tm231178,The Fighting Renegade,MOVIE,1939,58,['US']
751,tm432537,Jaws of the Jungle,MOVIE,1936,60,['XX']
752,tm96402,Green Eyes,MOVIE,1934,68,['US']
753,tm99829,West of the Divide,MOVIE,1934,54,['US']
754,tm412768,The Red Rope,MOVIE,1937,58,['US']
755,tm165360,Between Men,MOVIE,1935,60,['US']
756,tm4273,Call of the Rockies,MOVIE,1944,56,['US']
757,tm4361,Those We Love,MOVIE,1932,72,['US']
758,tm65264,Hit the Saddle,MOVIE,1937,58,['US']
759,tm90552,Road Show,MOVIE,1941,87,['US']
760,tm83072,City of Missing Girls,MOVIE,1941,74,['US']
761,tm99613,Peck's Bad Boy,MOVIE,1934,70,['US']
762,tm161354,Fisherman's Wharf,MOVIE,1939,72,['US']
763,tm4743,Hands Across the Border,MOVIE,1944,72,['US']
764,tm5781,The Reckoning,MOVIE,1932,63,['US']
765,tm116075,Song of the Gringo,MOVIE,1936,62,['US']
766,tm155948,Boys' Reformatory,MOVIE,1939,61,['US']
767,tm139098,Skyway,MOVIE,1933,69,['US']
768,tm287028,Feud of the West,MOVIE,1936,62,['US']
769,tm6927,Devil's Cargo,MOVIE,1948,64,['US']
770,tm162857,Symphony of Living,MOVIE,1935,75,['US']
771,tm118318,Buckskin Frontier,MOVIE,1943,76,['US']
772,tm164431,Streets of New York,MOVIE,1939,73,['US']
773,tm85591,Home in Oklahoma,MOVIE,1946,72,['US']
774,tm218981,North of the Border,MOVIE,1946,40,['US']
775,tm163377,Meet Dr. Christian,MOVIE,1939,68,['US']
776,tm106942,The County Fair,MOVIE,1920,59,['US']
777,tm110163,Country Gentlemen,MOVIE,1936,66,['US']
778,tm5439,The Far Frontier,MOVIE,1948,67,['US']
779,tm81940,Phantom of Chinatown,MOVIE,1940,62,['US']
780,tm4473,Cowboy and the Senorita,MOVIE,1944,78,['US']
781,tm68006,Paradise Express,MOVIE,1937,60,['US']
782,tm1604,A Demon for Trouble,MOVIE,1934,58,['US']
783,tm72169,Lady Behave!,MOVIE,1937,70,['US']
784,tm67711,Blazing Barriers,MOVIE,1937,65,['US']
785,tm7554,Outlaws of Sonora,MOVIE,1938,55,['US']
786,tm76346,Doomed to Die,MOVIE,1940,68,['US']
787,tm86562,Boy! What a Girl!,MOVIE,1947,70,['US']
788,tm67155,Riders of the Whistling Skull,MOVIE,1937,58,['US']
789,tm81660,Doomed Caravan,MOVIE,1941,62,['US']
790,tm117131,Ticket to Paradise,MOVIE,1936,67,['US']
791,tm66572,Souls of Sin,MOVIE,1949,64,['US']
792,tm343292,The Ramparts We Watch,MOVIE,1940,99,['US']
793,tm115656,Two Minutes to Play,MOVIE,1936,74,['US']
794,tm195577,Code of the Fearless,MOVIE,1939,56,['US']
795,tm4107,Oath of Vengeance,MOVIE,1944,57,['US']
796,tm769632,Sri Valli,MOVIE,1945,114,[]
797,tm82149,Brooklyn Orchid,MOVIE,1942,50,['US']
798,tm68233,Affairs of Cappy Ricks,MOVIE,1937,61,['US']
799,tm67323,Border Phantom,MOVIE,1937,60,['US']
800,tm63131,Round-Up Time in Texas,MOVIE,1937,56,['US']
801,tm2380,Across the Plains,MOVIE,1939,59,['US']
802,tm808043,Death Valley,MOVIE,1927,60,['XX']
803,tm204126,Son of the Navy,MOVIE,1940,72,['US']
804,tm342138,Cheyenne Rides Again,MOVIE,1937,56,['US']
805,tm18158,Northwest Trail,MOVIE,1945,66,['US']
806,tm75867,Today I Hang,MOVIE,1942,63,['US']
807,tm71829,Heart of the Golden West,MOVIE,1942,65,['US']
808,tm757472,En Manaivi,MOVIE,1942,170,['IN']
809,tm4628,Trocadero,MOVIE,1944,74,['US']
810,tm7903,Gang Bullets,MOVIE,1938,63,['US']
811,tm82801,Springtime in the Sierras,MOVIE,1947,75,['US']
812,tm158680,Wall Street Cowboy,MOVIE,1939,66,['US']
813,tm67227,The Luck of Roaring Camp,MOVIE,1937,58,['US']
814,tm161285,"Ride 'em, Cowgirl",MOVIE,1939,53,['US']
815,tm164908,The Mystery Man,MOVIE,1935,65,['US']
816,tm224035,Timber War,MOVIE,1935,60,['US']
817,tm65429,Heart of the Rockies,MOVIE,1937,67,['US']
818,tm95765,Shadows,MOVIE,1922,70,['US']
819,tm300656,Indian Territory,MOVIE,1950,70,['US']
820,tm166542,Loser's End,MOVIE,1935,59,['US']
821,tm274240,The Irish Gringo,MOVIE,1935,54,['US']
822,tm81969,Phantom Rancher,MOVIE,1940,61,['US']
823,tm94432,Junction 88,MOVIE,1947,60,['US']
824,tm93459,The Last Round-up,MOVIE,1947,77,['US']
825,tm67154,Range Defenders,MOVIE,1937,56,['US']
826,tm4527,Highway 13,MOVIE,1948,58,['US']
827,tm264640,High Powered,MOVIE,1945,62,['US']
828,tm154782,Slightly Honorable,MOVIE,1939,85,['US']
829,tm193089,Sing Cowboy Sing,MOVIE,1937,59,['US']
830,tm158706,Law of the Pampas,MOVIE,1939,72,['US']
831,tm204337,Fugitive Valley,MOVIE,1941,61,['US']
832,tm206313,The Courageous Dr. Christian,MOVIE,1940,67,['US']
833,tm65589,Bank Alarm,MOVIE,1937,61,['US']
834,tm9783,Partners of the Plains,MOVIE,1938,70,['US']
835,tm83556,Bad Man of Deadwood,MOVIE,1941,61,['US']
836,tm223770,Dixie Jamboree,MOVIE,1944,72,['US']
837,tm5547,"Come On, Rangers",MOVIE,1938,53,['US']
838,tm63806,Make a Wish,MOVIE,1937,77,['US']
839,tm5379,Songs and Saddles,MOVIE,1938,59,['US']
840,tm120566,Down to the Sea,MOVIE,1936,69,['US']
841,tm71077,The Californian,MOVIE,1937,59,['US']
842,tm78848,They Meet Again,MOVIE,1941,69,['US']
843,tm143,A Fool's Advice,MOVIE,1932,63,['US']
844,tm64601,Mule Train,MOVIE,1950,69,['US']
845,tm298782,Cheyenne Wildcat,MOVIE,1944,56,['US']
846,tm317509,Thunder Trail,MOVIE,1937,58,['US']
847,tm65500,The Sun Sets at Dawn,MOVIE,1950,71,['US']
848,tm83725,Nevada City,MOVIE,1941,58,['US']
849,tm796624,Vazhkai,MOVIE,1949,170,['IN']
850,tm68379,Telephone Operator,MOVIE,1937,70,['US']
851,tm83145,Murder with Music,MOVIE,1941,59,['US']
852,tm127783,The Devil Horse,MOVIE,1926,68,['US']
853,tm230759,Brand of the Devil,MOVIE,1944,57,['US']
854,tm314541,Raiders of the Border,MOVIE,1944,58,['US']
855,tm157632,Sundown Saunders,MOVIE,1935,59,['US']
856,tm162346,Courage of the North,MOVIE,1935,55,['US']
857,tm73933,Private Buckaroo,MOVIE,1942,68,['US']
858,tm97056,In Old Santa Fe,MOVIE,1934,64,['US']
859,tm264571,Heartaches,MOVIE,1947,71,['US']
860,tm98115,Back Page,MOVIE,1934,65,['US']
861,tm110,A Parisian Romance,MOVIE,1932,75,['US']
862,tm93281,Under Nevada Skies,MOVIE,1946,69,['US']
863,tm218624,Yukon Flight,MOVIE,1940,57,['US']
864,tm75078,Mad Youth,MOVIE,1940,76,['US']
865,tm343275,Simba: The King of the Beasts,MOVIE,1928,87,['US']
866,tm162367,When a Man's a Man,MOVIE,1935,68,['US']
867,tm264935,Law of the Timber,MOVIE,1941,64,['US']
868,tm206771,Northern Frontier,MOVIE,1935,56,['US']
869,tm68682,Law of the Jungle,MOVIE,1942,61,['US']
870,tm14724,Enemy of the Law,MOVIE,1945,59,['US']
871,tm209459,Down the Wyoming Trail,MOVIE,1939,56,['US']
872,tm73390,The Feud of the Trail,MOVIE,1937,56,['US']
873,tm157015,Wagon Trail,MOVIE,1935,55,['US']
874,tm158622,Bulldog Courage,MOVIE,1935,60,['US']
875,tm85012,All-American Co-Ed,MOVIE,1941,53,['US']
876,tm43294,Corsair,MOVIE,1931,75,['US']
877,tm797654,Outlaw Express,MOVIE,1938,56,['US']
878,tm16776,Appointment in Tokyo,MOVIE,1945,56,['US']
879,tm7905,Gangster's Boy,MOVIE,1938,80,['US']
880,tm155555,Daughter of the Tong,MOVIE,1939,56,['US']
881,tm156543,Captured in Chinatown,MOVIE,1935,54,['US']
882,tm100338,Beyond Bengal,MOVIE,1934,62,['US']
883,tm798288,King of the Stallions,MOVIE,1942,63,['US']
884,tm300639,Hurricane at Pilgrim Hill,MOVIE,1950,60,['US']
885,tm5081,Big Town Scandal,MOVIE,1948,60,['US']
886,tm97735,She Had to Choose,MOVIE,1934,65,['US']
887,tm74212,Up in the Air,MOVIE,1940,62,['US']
888,tm3483,Frontier Outlaws,MOVIE,1944,58,['US']
